"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Chad Duchesne","33555/chad-duchesne","D","2016","DY+3","58","0.2241","0.0690","0.2931","6","7","12","13","1","3","3","4","95","6.32","13","7.69","112","6.25","1.93","7","32","0.5517","76.47","41.18","","","","","","","1995-05-31","21.29","21.58","","","L","2013","","","","pick224.com/images/33555_chad-duchesne2016.png"
"WHL","Davis Koch","39828/davis-koch","F","2016","DY","58","0.2241","0.0690","0.2931","7","6","3","13","2","2","3","4","","","","","","","0.00","9","23","0.3966","76.47","52.94","","","","","","","1998-06-13","18.26","18.55","","","L","2016","","","",""
"OHL","Brett Hargrave","34649/brett-hargrave","F","2016","DY+2","59","0.2712","0.0169","0.2881","9","7","4","16","1","0","0","1","67","13.43","3","33.33","70","14.29","1.19","10","22","0.3729","94.12","58.82","","","","","","","1996-01-16","20.66","20.96","","","R","2014","","","","pick224.com/images/34649_brett-hargrave2016.png"
"QMJHL","Nicholas Blanchard","34716/nicholas-blanchard","F","2016","DY+2","59","0.2712","0.0169","0.2881","8","8","1","16","0","1","0","1","70","11.43","3","0.00","80","12.50","1.36","10","20","0.3390","94.12","47.06","","","","","","","1996-01-23","20.64","20.94","","","L","2014","","","","pick224.com/images/34716_nicholas-blanchard2016.png"
"QMJHL","Mathieu Olivier","36912/mathieu-olivier","F","2016","DY+1","59","0.2881","0.0000","0.2881","8","9","8","17","0","0","0","0","87","9.20","8","0.00","104","10.58","1.76","11","30","0.5085","100.00","47.06","","","","","","","1997-02-11","19.59","19.89","","","R","2015","","","NSH","pick224.com/images/36912_mathieu-olivier2016.png"
"WHL","Dawson Davidson","39371/dawson-davidson","D","2016","DY","59","0.1695","0.1186","0.2881","3","7","16","10","3","4","6","7","","","","","","","0.00","6","39","0.6610","58.82","35.29","","","","","","","1998-04-07","18.44","18.73","","","L","2016","","","",""
"WHL","Brycen Martin","35528/brycen-martin","D","2016","DY+2","66","0.1515","0.1364","0.2879","3","7","13","10","3","6","4","9","","","","","","","0.00","6","37","0.5606","52.63","31.58","","","","","","","1996-05-09","20.35","20.64","","","L","2014","BUF (2014) - #74","BUF","",""
"OHL","Trent Mallette","36137/trent-mallette","F","2016","DY+2","66","0.2879","0.0000","0.2879","10","9","4","19","0","0","1","0","73","13.70","1","0.00","79","12.66","1.20","10","24","0.3636","100.00","52.63","","","","","","","1996-08-24","20.06","20.35","","","R","2014","","","","pick224.com/images/36137_trent-mallette2016.png"
"OHL","Marcus Crawford","37203/marcus-crawford","D","2016","DY+1","66","0.1667","0.1212","0.2879","2","9","6","11","0","8","9","8","75","2.67","34","0.00","110","1.82","1.67","2","34","0.5152","57.89","10.53","","","","","","","1997-03-21","19.48","19.78","","","R","2015","","","","pick224.com/images/37203_marcus-crawford2016.png"
"OHL","Jake Bricknell","37948/jake-bricknell","F","2016","DY+1","66","0.1667","0.1212","0.2879","6","5","2","11","5","3","1","8","101","5.94","19","26.32","121","9.09","1.83","11","22","0.3333","57.89","57.89","","","","","","","1997-07-15","19.17","19.46","","","R","2015","","","","pick224.com/images/37948_jake-bricknell2016.png"
"OHL","Kevin Hancock","39083/kevin-hancock","F","2016","DY","66","0.2424","0.0455","0.2879","10","6","6","16","2","1","2","3","130","7.69","24","8.33","157","8.28","2.38","13","28","0.4242","84.21","63.16","","","","","","","1998-03-02","18.54","18.83","","","L","2016","","","","pick224.com/images/39083_kevin-hancock2016.png"
"WHL","Morgan Geekie","40042/morgan-geekie","F","2016","DY","66","0.2576","0.0303","0.2879","10","7","5","17","2","0","1","2","","","","","","","0.00","12","25","0.3788","89.47","63.16","","","","","","","1998-07-20","18.15","18.45","","","R","2016","CAR (2017) - #67","CAR","CAR",""
"OHL","Tyler Hill","33234/tyler-hill","F","2016","DY+3","21","0.2381","0.0476","0.2857","1","4","2","5","1","0","1","1","25","4.00","5","20.00","31","6.45","1.48","2","9","0.4286","83.33","33.33","","","","","","","1995-04-13","21.42","21.72","","","L","2013","","","","pick224.com/images/33234_tyler-hill2016.png"
"OHL","Zach Grzelewski","37477/zach-grzelewski","F","2016","DY+1","56","0.2500","0.0357","0.2857","6","8","4","14","1","1","2","2","57","10.53","5","20.00","64","12.50","1.14","8","23","0.4107","87.50","43.75","","","","","","","1997-04-28","19.38","19.68","","","L","2015","","","","pick224.com/images/37477_zach-grzelewski2016.png"
"QMJHL","Austin Eastman","37544/austin-eastman","F","2016","DY+1","28","0.1786","0.1071","0.2857","2","3","3","5","2","1","1","3","28","7.14","6","33.33","34","11.76","1.21","4","12","0.4286","62.50","50.00","","","","","","","1997-05-06","19.36","19.65","","","L","2015","","","","pick224.com/images/37544_austin-eastman2016.png"
"WHL","Brendan Guhle","38026/brendan-guhle","D","2016","DY+1","63","0.2381","0.0476","0.2857","7","8","6","15","2","1","3","3","","","","","","","0.00","10","28","0.4444","83.33","50.00","","","","","","","1997-07-29","19.13","19.42","","","L","2015","BUF (2015) - #51","BUF","ANA",""
"QMJHL","Nathan Tremblay","39432/nathan-tremblay","F","2016","DY","56","0.2500","0.0357","0.2857","9","5","4","14","2","0","0","2","73","12.33","12","16.67","85","12.94","1.52","11","20","0.3571","87.50","68.75","","","","","","","1998-04-15","18.42","18.71","","","R","2016","","","","pick224.com/images/39432_nathan-tremblay2016.png"
"OHL","Jordan Sambrook","39402/jordan-sambrook","D","2016","DY","67","0.2388","0.0448","0.2836","9","7","6","16","0","3","2","3","64","14.06","5","0.00","69","13.04","1.03","9","27","0.4030","84.21","47.37","","","","","","","1998-04-11","18.43","18.72","","","R","2016","DET (2016) - #137","DET","","pick224.com/images/39402_jordan-sambrook2016.png"
"OHL","Ben Hawerchuk","39288/ben-hawerchuk","F","2016","DY","60","0.2500","0.0333","0.2833","8","7","2","15","1","1","0","2","79","10.13","2","50.00","82","10.98","1.37","9","19","0.3167","88.24","52.94","","","","","","","1998-03-27","18.47","18.76","","","L","2016","","","","pick224.com/images/39288_ben-hawerchuk2016.png"
"WHL","Keegan Kanzig","32885/keegan-kanzig","D","2016","DY+3","53","0.1887","0.0943","0.2830","8","2","2","10","5","0","2","5","","","","","","","0.00","13","20","0.3774","66.67","86.67","","","","","","","1995-02-26","21.55","21.85","","","L","2013","CGY (2013) - #67","CGY","",""
"WHL","Cal Foote","40599/cal-foote","D","2016","DY-1","71","0.1972","0.0845","0.2817","4","10","8","14","4","2","8","6","","","","","","","0.00","8","36","0.5070","70.00","40.00","","","","","","","1998-12-13","17.76","18.05","","","R","2017","TBL (2017) - #14","TBL","TBL",""
"QMJHL","Marc-Olivier Crevier-Morin","35392/marc-olivier-crevier-morin","D","2016","DY+2","64","0.2813","0.0000","0.2813","5","13","4","18","0","0","0","0","75","6.67","5","0.00","85","5.88","1.33","5","24","0.3750","100.00","27.78","","","","","","","1996-04-22","20.40","20.69","","","L","2014","","","","pick224.com/images/35392_marc-olivier-crevier-morin2016.png"
"QMJHL","Peter Abbandonato","39275/peter-abbandonato","F","2016","DY","64","0.2031","0.0781","0.2812","6","7","5","13","1","4","2","5","48","12.50","8","12.50","61","11.48","0.95","7","25","0.3906","72.22","38.89","","","","","","","1998-03-25","18.47","18.77","","","L","2016","","","","pick224.com/images/39275_peter-abbandonato2016.png"
"QMJHL","Yvan Mongo","37126/yvan-mongo","F","2016","DY+1","57","0.1754","0.1053","0.2807","6","4","5","10","3","3","3","6","94","6.38","17","17.65","114","7.89","2.00","9","24","0.4211","62.50","56.25","","","","","","","1997-03-11","19.51","19.81","","","L","2015","","","","pick224.com/images/37126_yvan-mongo2016.png"
"OHL","Jacob Middleton","34523/jacob-middleton","D","2016","DY+2","68","0.2059","0.0735","0.2794","3","11","9","14","3","2","2","5","95","3.16","33","9.09","130","5.38","1.91","7","31","0.4559","73.68","31.58","","","","","","","1996-01-02","20.70","21.00","","","L","2014","LAK (2014) - #210","LAK","SJS","pick224.com/images/34523_jacob-middleton2016.png"
"WHL","Skyler Mckenzie","38767/skyler-mckenzie","F","2016","DY","68","0.2794","0.0000","0.2794","7","12","5","19","0","0","0","0","","","","","","","0.00","8","25","0.3676","100.00","36.84","","","","","","","1998-01-20","18.65","18.95","","","L","2016","WPG (2017) - #198","WPG","WPG",""
"OHL","Ryan Cranford","39382/ryan-cranford","F","2016","DY","68","0.2353","0.0441","0.2794","10","6","0","16","2","1","0","3","89","11.24","16","12.50","109","11.93","1.60","13","20","0.2941","84.21","63.16","","","","","","","1998-04-09","18.43","18.73","","","R","2016","","","","pick224.com/images/39382_ryan-cranford2016.png"
"QMJHL","Matteo Pietroniro","40437/matteo-pietroniro","D","2016","DY-1","68","0.0882","0.1912","0.2794","3","3","3","6","6","7","4","13","64","4.69","25","24.00","91","9.89","1.34","9","26","0.3824","31.58","47.37","","","","","","","1998-10-20","17.90","18.20","","","L","2017","","","","pick224.com/images/40437_matteo-pietroniro2016.png"
"OHL","Blake Clarke","34724/blake-clarke","F","2016","DY+2","61","0.2623","0.0164","0.2787","10","6","4","16","1","0","0","1","87","11.49","3","33.33","91","12.09","1.49","11","21","0.3443","94.12","64.71","","","","","","","1996-01-24","20.64","20.94","","","L","2014","","","","pick224.com/images/34724_blake-clarke2016.png"
"QMJHL","Derek Gentile","41367/derek-gentile","F","2016","DY-1","54","0.1481","0.1296","0.2777","4","4","2","8","2","5","3","7","51","7.84","13","15.38","64","9.38","1.19","6","20","0.3704","53.33","40.00","","","","","","","1999-04-09","17.43","17.73","","","L","2017","","","","pick224.com/images/41367_derek-gentile2016.png"
"OHL","Kyle Pettit","34681/kyle-pettit","F","2016","DY+2","58","0.2069","0.0690","0.2759","7","5","3","12","3","1","1","4","93","7.53","18","16.67","111","9.01","1.91","10","21","0.3621","75.00","62.50","","","","","","","1996-01-19","20.66","20.95","","","L","2014","VAN (2014) - #156","VAN","","pick224.com/images/34681_kyle-pettit2016.png"
"QMJHL","Samuel Dove-McFalls","37348/samuel-dove-mcfalls","F","2016","DY+1","29","0.2414","0.0345","0.2759","5","2","1","7","0","1","2","1","56","8.93","7","0.00","69","7.25","2.38","5","12","0.4138","87.50","62.50","","","","","","","1997-04-10","19.43","19.73","","","L","2015","PHI (2015) - #98","PHI","","pick224.com/images/37348_samuel-dove-mcfalls2016.png"
"OHL","Stepan Falkovsky","36546/stepan-falkovsky","D","2016","DY+1","58","0.1724","0.1034","0.2758","7","3","14","10","2","4","1","6","83","8.43","19","10.53","104","8.65","1.79","9","32","0.5517","62.50","56.25","","","","","","","1996-12-18","19.74","20.04","","","L","2015","CGY (2016) - #186","CGY","MIN","pick224.com/images/36546_stepan-falkovsky2016.png"
"OHL","Keigan Goetz","36414/keigan-goetz","F","2016","DY+1","51","0.2353","0.0392","0.2745","9","3","2","12","1","1","0","2","64","14.06","8","12.50","76","14.47","1.49","11","18","0.3529","85.71","71.43","","","","","","","1996-11-06","19.86","20.15","","","R","2015","","","","pick224.com/images/36414_keigan-goetz2016.png"
"QMJHL","Kyle Tibbo","36056/kyle-tibbo","F","2016","DY+2","62","0.2419","0.0323","0.2742","7","8","2","15","1","1","0","2","74","9.46","2","50.00","84","9.52","1.35","8","19","0.3065","88.24","47.06","","","","","","","1996-08-09","20.10","20.39","","","L","2014","","","","pick224.com/images/36056_kyle-tibbo2016.png"
"QMJHL","Hunter Moreau","39568/hunter-moreau","F","2016","DY","62","0.1935","0.0806","0.2741","3","9","3","12","5","0","2","5","89","3.37","17","29.41","112","7.14","1.81","8","22","0.3548","70.59","47.06","","","","","","","1998-05-04","18.36","18.66","","","L","2016","","","","pick224.com/images/39568_hunter-moreau2016.png"
"QMJHL","Yannik Bertrand","38463/yannik-bertrand","F","2016","DY","33","0.2424","0.0303","0.2727","4","4","2","8","0","1","1","1","25","16.00","4","0.00","29","13.79","0.88","4","12","0.3636","88.89","44.44","","","","","","","1997-11-12","18.84","19.14","","","L","2016","","","","pick224.com/images/38463_yannik-bertrand2016.png"
"OHL","Evan De Haan","32792/evan-de-haan","D","2016","DY+3","59","0.1695","0.1017","0.2712","5","5","3","10","3","3","12","6","96","5.21","26","11.54","124","6.45","2.10","8","32","0.5424","62.50","50.00","","","","","","","1995-02-15","21.58","21.88","","","L","2013","","","","pick224.com/images/32792_evan-de-haan2016.png"
"WHL","Layne Bensmiller","36647/layne-bensmiller","F","2016","DY+1","74","0.2297","0.0405","0.2702","10","7","7","17","1","2","3","3","","","","","","","0.00","11","30","0.4054","85.00","55.00","","","","","","","1997-01-09","19.68","19.98","","","R","2015","","","",""
"QMJHL","Nathanael Halbert","34183/nathanael-halbert","D","2016","DY+2","52","0.2308","0.0385","0.2693","2","10","4","12","1","1","4","2","73","2.74","18","5.56","94","3.19","1.81","3","22","0.4231","85.71","21.43","","","","","","","1995-09-30","20.96","21.25","","","L","2014","","","","pick224.com/images/34183_nathanael-halbert2016.png"
"WHL","Brandon Carlo","36478/brandon-carlo","D","2016","DY+1","52","0.2500","0.0192","0.2692","4","9","11","13","0","1","1","1","","","","","","","0.00","4","27","0.5192","92.86","28.57","","","","","","","1996-11-26","19.80","20.10","","","R","2015","BOS (2015) - #37","BOS","BOS",""
"OHL","Josh Jacobs","34906/josh-jacobs","D","2016","DY+2","67","0.2090","0.0597","0.2687","3","11","2","14","1","3","4","4","120","2.50","25","4.00","149","2.68","2.22","4","24","0.3582","77.78","22.22","","","","","","","1996-02-15","20.58","20.88","","","R","2014","NJD (2014) - #41","NJD","NJD","pick224.com/images/34906_josh-jacobs2016.png"
"OHL","Joseph Garreffa","42084/joseph-garreffa","F","2016","DY-1","41","0.2439","0.0244","0.2683","3","7","2","10","0","1","0","1","35","8.57","2","0.00","37","8.11","0.90","3","13","0.3171","90.91","27.27","","","","","","","1999-08-09","17.10","17.39","","","L","2017","","","","pick224.com/images/42084_joseph-garreffa2016.png"
"WHL","Terrell Draude","37202/terrell-draude","F","2016","DY+1","56","0.1607","0.1071","0.2678","6","3","1","9","5","1","1","6","","","","","","","0.00","11","17","0.3036","60.00","73.33","","","","","","","1997-03-21","19.48","19.78","","","L","2015","","","",""
"WHL","Tanner Lishchynsky","32446/tanner-lishchynsky","D","2016","DY+3","60","0.1667","0.1000","0.2667","5","5","4","10","3","3","3","6","","","","","","","0.00","8","23","0.3833","62.50","50.00","","","","","","","1995-01-05","21.69","21.99","","","L","2013","","","",""
"OHL","Connor Sills","33492/connor-sills","F","2016","DY+3","60","0.2167","0.0500","0.2667","2","11","2","13","3","0","0","3","104","1.92","10","30.00","122","4.10","2.03","5","18","0.3000","81.25","31.25","","","","","","","1995-05-21","21.32","21.61","","","R","2013","","","","pick224.com/images/33492_connor-sills2016.png"
"WHL","Taylor Vickerman","35311/taylor-vickerman","F","2016","DY+2","15","0.2000","0.0667","0.2667","1","2","2","3","1","0","0","1","","","","","","","0.00","2","6","0.4000","75.00","50.00","","","","","","","1996-04-12","20.43","20.72","","","L","2014","","","",""
"WHL","Rodney Southam","36053/rodney-southam","F","2016","DY+2","60","0.2333","0.0333","0.2666","5","9","4","14","2","0","2","2","","","","","","","0.00","8","23","0.3833","87.50","43.75","","","","","","","1996-08-09","20.10","20.39","","","R","2014","","","",""
"WHL","Nikita Soshnin","37222/nikita-soshnin","F","2016","DY+1","64","0.2031","0.0625","0.2656","9","4","6","13","2","2","0","4","","","","","","","0.00","11","23","0.3594","76.47","64.71","","","","","","","1997-03-23","19.48","19.77","","","L","2015","","","",""
"QMJHL","Mathieu Sevigny","39171/mathieu-sevigny","F","2016","DY","64","0.1875","0.0781","0.2656","8","4","4","12","4","1","1","5","85","9.41","24","16.67","114","10.53","1.78","12","22","0.3438","70.59","70.59","","","","","","","1998-03-12","18.51","18.80","","","L","2016","","","","pick224.com/images/39171_mathieu-sevigny2016.png"
"QMJHL","Nick Welsh","37900/nick-welsh","D","2016","DY+1","68","0.1324","0.1324","0.2648","2","7","13","9","5","4","6","9","62","3.23","25","20.00","93","8.60","1.37","8","39","0.5735","50.00","38.89","","","","","","","1997-07-05","19.19","19.49","","","R","2015","","","","pick224.com/images/37900_nick-welsh2016.png"
"OHL","Maximilian Kislinger","38943/maximilian-kislinger","F","2016","DY","68","0.2500","0.0147","0.2647","12","5","2","17","0","1","0","1","72","16.67","5","0.00","78","15.38","1.15","12","20","0.2941","94.44","66.67","","","","","","","1998-02-11","18.59","18.89","","","R","2016","","","","pick224.com/images/38943_maximilian-kislinger2016.png"
"QMJHL","Felix Girard","32640/felix-girard","F","2016","DY+3","19","0.2632","0.0000","0.2632","3","2","1","5","0","0","1","0","21","14.29","3","0.00","25","12.00","1.32","3","7","0.3684","100.00","60.00","","","","","","","1995-01-28","21.63","21.93","","","L","2013","","","","pick224.com/images/32640_felix-girard2016.png"
"QMJHL","Justin Bernier","38243/justin-bernier","F","2016","DY+1","19","0.2632","0.0000","0.2632","4","1","3","5","0","0","1","0","16","25.00","2","0.00","18","22.22","0.95","4","9","0.4737","100.00","80.00","","","","","","","1997-09-16","19.00","19.29","","","L","2015","","","","pick224.com/images/38243_justin-bernier2016.png"
"OHL","Damian Bourne","34865/damian-bourne","F","2016","DY+2","57","0.2105","0.0526","0.2631","7","5","6","12","1","2","3","3","67","10.45","9","11.11","82","10.98","1.44","9","26","0.4561","80.00","53.33","","","","","","","1996-02-11","20.59","20.89","","","L","2014","","","","pick224.com/images/34865_damian-bourne2016.png"
"WHL","Taylor Sanheim","35204/taylor-sanheim","F","2016","DY+2","61","0.1967","0.0656","0.2623","3","9","2","12","1","3","1","4","","","","","","","0.00","6","21","0.3443","75.00","25.00","","","","","","","1996-03-29","20.46","20.76","","","L","2014","","","",""
"QMJHL","Vincent Lanoue","38115/vincent-lanoue","D","2016","DY+1","61","0.2131","0.0492","0.2623","5","8","11","13","0","3","4","3","47","10.64","9","0.00","59","8.47","0.97","5","31","0.5082","81.25","31.25","","","","","","","1997-08-17","19.08","19.37","","","L","2015","","","","pick224.com/images/38115_vincent-lanoue2016.png"
"OHL","Blake Siebenaler","34995/blake-siebenaler","D","2016","DY+2","65","0.1692","0.0923","0.2615","6","5","7","11","1","5","5","6","106","5.66","24","4.17","135","5.19","2.08","7","29","0.4462","64.71","41.18","","","","","","","1996-02-27","20.55","20.84","","","R","2014","CBJ (2014) - #77","CBJ","","pick224.com/images/34995_blake-siebenaler2016.png"
"QMJHL","Samuel Hunter","37724/samuel-hunter","D","2016","DY+1","23","0.2174","0.0435","0.2609","1","4","1","5","1","0","0","1","11","9.09","3","33.33","17","11.76","0.74","2","7","0.3043","83.33","33.33","","","","","","","1997-06-04","19.28","19.58","","","R","2015","","","","pick224.com/images/37724_samuel-hunter2016.png"
"WHL","Quinn Benjafield","38868/quinn-benjafield","F","2016","DY","69","0.1449","0.1159","0.2608","8","2","7","10","3","5","1","8","","","","","","","0.00","11","26","0.3768","55.56","61.11","","","","","","","1998-02-02","18.62","18.91","","","R","2016","","","",""
"OHL","Kirill Maximov","41709/kirill-maximov","F","2016","DY-1","54","0.2593","0.0000","0.2593","6","8","7","14","0","0","0","0","72","8.33","0","0.00","72","8.33","1.33","6","21","0.3889","100.00","42.86","","","","","","","1999-06-01","17.29","17.58","","","R","2017","EDM (2017) - #146","EDM","EDM","pick224.com/images/41709_kirill-maximov2016.png"
"QMJHL","Justin Guenette","33497/justin-guenette","D","2016","DY+3","66","0.1818","0.0758","0.2576","3","9","8","12","2","3","4","5","68","4.41","18","11.11","94","5.32","1.42","5","29","0.4394","70.59","29.41","","","","","","","1995-05-22","21.31","21.61","","","L","2013","","","","pick224.com/images/33497_justin-guenette2016.png"
"WHL","Luke Harrison","34224/luke-harrison","F","2016","DY+2","66","0.2424","0.0152","0.2576","10","6","4","16","0","1","1","1","","","","","","","0.00","10","22","0.3333","94.12","58.82","","","","","","","1995-10-07","20.94","21.23","","","R","2014","","","",""
"OHL","Sam Miletic","37532/sam-miletic","F","2016","DY+1","35","0.2286","0.0286","0.2572","3","5","4","8","0","1","1","1","45","6.67","1","0.00","49","6.12","1.40","3","14","0.4000","88.89","33.33","","","","","","","1997-05-04","19.36","19.66","","","L","2015","","","PIT","pick224.com/images/37532_sam-miletic2016.png"
"WHL","Niklas Andersen","38491/niklas-andersen","F","2016","DY","47","0.1915","0.0638","0.2553","7","2","4","9","1","2","2","3","","","","","","","0.00","8","18","0.3830","75.00","66.67","","","","","","","1997-11-20","18.82","19.11","","","L","2016","","","",""
"OHL","Jack Hidi","33100/jack-hidi","F","2016","DY+3","55","0.2545","0.0000","0.2545","5","9","1","14","0","0","1","0","72","6.94","3","0.00","78","6.41","1.42","5","16","0.2909","100.00","35.71","","","","","","","1995-03-27","21.47","21.76","","","L","2013","","","","pick224.com/images/33100_jack-hidi2016.png"
"WHL","Rykr Cole","37485/rykr-cole","F","2016","DY+1","63","0.2063","0.0476","0.2539","9","4","7","13","3","0","0","3","","","","","","","0.00","12","23","0.3651","81.25","75.00","","","","","","","1997-04-29","19.38","19.67","","","R","2015","","","",""
"QMJHL","Kristian Afanasyev","40075/kristian-afanasyev","F","2016","DY","63","0.1587","0.0952","0.2539","5","5","4","10","5","1","0","6","88","5.68","19","26.32","111","9.01","1.76","10","20","0.3175","62.50","62.50","","","","","","","1998-07-28","18.13","18.43","","","R","2016","","","","pick224.com/images/40075_kristian-afanasyev2016.png"
"OHL","Jeff King","34966/jeff-king","D","2016","DY+2","64","0.1563","0.0938","0.2501","3","7","11","10","2","4","4","6","71","4.23","11","18.18","83","7.23","1.30","6","33","0.5156","62.50","31.25","","","","","","","1996-02-23","20.56","20.86","","","R","2014","","","","pick224.com/images/34966_jeff-king2016.png"
"QMJHL","Sergei Boikov","34727/sergei-boikov","D","2016","DY+2","52","0.0962","0.1538","0.2500","3","2","8","5","3","5","5","8","65","4.62","21","14.29","90","6.67","1.73","6","26","0.5000","38.46","46.15","","","","","","","1996-01-24","20.64","20.94","","","L","2014","COL (2015) - #161","COL","COL","pick224.com/images/34727_sergei-boikov2016.png"
"OHL","Stefan LeBlanc","35113/stefan-leblanc","D","2016","DY+2","64","0.1406","0.1094","0.2500","3","6","5","9","3","4","6","7","85","3.53","32","9.38","119","5.88","1.86","7","30","0.4688","56.25","37.50","","","","","","","1996-03-16","20.50","20.79","","","L","2014","","","","pick224.com/images/35113_stefan-leblanc2016.png"
"WHL","Jesse Shynkaruk","35505/jesse-shynkaruk","F","2016","DY+2","64","0.2500","0.0000","0.2500","10","6","1","16","0","0","3","0","","","","","","","0.00","10","20","0.3125","100.00","62.50","","","","","","","1996-05-07","20.36","20.65","","","L","2014","","","",""
"QMJHL","Bokondji Imama","36029/bokondji-imama","F","2016","DY+2","48","0.2292","0.0208","0.2500","6","5","7","11","1","0","0","1","58","10.34","9","11.11","68","10.29","1.42","7","19","0.3958","91.67","58.33","","","","","","","1996-08-03","20.12","20.41","","","L","2014","TBL (2015) - #180","TBL","LAK","pick224.com/images/36029_bokondji-imama2016.png"
"QMJHL","Ryan Chiasson","36512/ryan-chiasson","F","2016","DY+1","12","0.2500","0.0000","0.2500","3","0","0","3","0","0","0","0","9","33.33","1","0.00","10","30.00","0.83","3","3","0.2500","100.00","100.00","","","","","","","1996-12-06","19.78","20.07","","","R","2015","","","","pick224.com/images/36512_ryan-chiasson2016.png"
"QMJHL","James Phelan","36962/james-phelan","F","2016","DY+1","68","0.2353","0.0147","0.2500","13","3","5","16","1","0","0","1","81","16.05","5","20.00","91","17.58","1.34","16","24","0.3529","94.12","82.35","","","","","","","1997-02-18","19.58","19.87","","","L","2015","","","","pick224.com/images/36962_james-phelan2016.png"
"WHL","Sergei Zborovsky","36985/sergei-zborovsky","D","2016","DY+1","64","0.1875","0.0625","0.2500","6","6","6","12","2","2","3","4","","","","","","","0.00","8","25","0.3906","75.00","50.00","","","","","","","1997-02-21","19.57","19.86","","","R","2015","NYR (2015) - #79","NYR","",""
"QMJHL","Guillaume Brisebois","37987/guillaume-brisebois","D","2016","DY+1","52","0.1731","0.0769","0.2500","6","3","6","9","3","1","5","4","75","8.00","22","13.64","101","9.90","1.94","10","26","0.5000","69.23","69.23","","","","","","","1997-07-21","19.15","19.44","","","L","2015","VAN (2015) - #66","VAN","VAN","pick224.com/images/37987_guillaume-brisebois2016.png"
"OHL","Robert Thomas","41886/robert-thomas","F","2016","DY-1","40","0.2250","0.0250","0.2500","2","7","5","9","1","0","0","1","25","8.00","2","50.00","29","10.34","0.73","3","15","0.3750","90.00","30.00","","","","","","","1999-07-02","17.20","17.50","","","R","2017","STL (2017) - #20","STL","STL","pick224.com/images/41886_robert-thomas2016.png"
"WHL","Kolten Olynek","34880/kolten-olynek","F","2016","DY+2","69","0.2319","0.0145","0.2464","8","8","3","16","1","0","0","1","","","","","","","0.00","9","21","0.3043","94.12","52.94","","","","","","","1996-02-13","20.59","20.88","","","L","2014","","","",""
"QMJHL","Andrew Shewfelt","35684/andrew-shewfelt","F","2016","DY+2","65","0.2462","0.0000","0.2462","9","7","5","16","0","0","1","0","99","9.09","2","0.00","116","9.48","1.78","11","26","0.4000","100.00","56.25","","","","","","","1996-06-01","20.29","20.58","","","L","2014","","","","pick224.com/images/35684_andrew-shewfelt2016.png"
"QMJHL","Filip Pyrochta","35819/filip-pyrochta","D","2016","DY+2","61","0.1148","0.1311","0.2459","2","5","5","7","2","6","9","8","95","2.11","18","11.11","119","3.36","1.95","4","29","0.4754","46.67","26.67","","","","","","","1996-06-24","20.23","20.52","","","L","2014","","","","pick224.com/images/35819_filip-pyrochta2016.png"
"QMJHL","Chase Harwell","36667/chase-harwell","F","2016","DY+1","61","0.2459","0.0000","0.2459","7","8","3","15","0","0","0","0","93","7.53","16","0.00","116","7.76","1.90","9","20","0.3279","100.00","46.67","","","","","","","1997-01-11","19.68","19.97","","","R","2015","","","","pick224.com/images/36667_chase-harwell2016.png"
"WHL","Josh Paterson","40796/josh-paterson","F","2016","DY-1","61","0.2131","0.0328","0.2459","10","3","1","13","2","0","0","2","","","","","","","0.00","12","16","0.2623","86.67","80.00","","","","","","","1999-01-21","17.65","17.94","","","R","2017","","","",""
"QMJHL","Tristen Elie","35987/tristen-elie","F","2016","DY+2","41","0.1707","0.0732","0.2439","6","1","8","7","1","2","7","3","53","11.32","8","12.50","63","11.11","1.54","7","25","0.6098","70.00","70.00","","","","","","","1996-07-24","20.14","20.44","","","L","2014","","","","pick224.com/images/35987_tristen-elie2016.png"
"WHL","Chaz Reddekopp","36583/chaz-reddekopp","D","2016","DY+1","70","0.1286","0.1143","0.2429","1","8","8","9","2","6","4","8","","","","","","","0.00","4","30","0.4286","52.94","17.65","","","","","","","1997-01-01","19.71","20.00","","","L","2015","LAK (2015) - #187","LAK","LAK",""
"WHL","Ethan Price","36709/ethan-price","F","2016","DY+1","70","0.1714","0.0714","0.2428","7","5","6","12","4","1","2","5","","","","","","","0.00","11","26","0.3714","70.59","64.71","","","","","","","1997-01-17","19.66","19.96","","","R","2015","","","",""
"OHL","Jonah Gadjovich","40400/jonah-gadjovich","F","2016","DY-1","66","0.2273","0.0152","0.2425","13","2","7","15","1","0","1","1","165","7.88","10","10.00","175","8.00","2.65","14","24","0.3636","93.75","87.50","","","","","","","1998-10-12","17.93","18.22","","","L","2017","VAN (2017) - #55","VAN","VAN","pick224.com/images/40400_jonah-gadjovich2016.png"
