"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Bradly Goethals","39860/bradly-goethals","F","2017","DY+1","23","0.1304","0.0870","0.2174","1","2","0","3","2","0","1","2","","","","","","","0.00","","","","60.00","60.00","","","","","","","1998-06-17","19.24","19.54","EVT","6'01","R","2016","","","",""
"WHL","Ryan Vandervlis","39702/ryan-vandervlis","F","2017","DY+1","60","0.1833","0.0333","0.2167","5","6","9","11","1","1","0","2","","","","","","","0.00","","","","84.62","46.15","","","","","","","1998-05-23","19.31","19.61","LET","6'03","L","2016","","","",""
"QMJHL","Nicolas Roy (99)","41634/nicolas-roy","F","2017","DY","60","0.2167","0.0000","0.2167","6","7","2","13","0","0","0","0","72","8.33","2","0.00","77","7.79","1.28","6","15","0.2500","100.00","46.15","","","","","","","1999-05-19","18.32","18.62","SHE","5'09","R","2017","","","","pick224.com/images/41634_nicolas-roy2017.png"
"WHL","Akash Bains","40990/akash-bains","F","2017","DY","65","0.2000","0.0154","0.2154","7","6","7","13","1","0","0","1","","","","","","","0.00","","","","92.86","57.14","","","","","","","1999-02-16","18.58","18.88","RD","6'00","L","2017","","","",""
"QMJHL","Louis-Filip Cote","41532/louis-filip-cote","F","2017","DY","65","0.1231","0.0923","0.2154","4","4","3","8","3","3","3","6","98","4.08","24","12.50","126","5.56","1.94","7","20","0.3077","57.14","50.00","","","","","","","1999-05-02","18.37","18.66","QUE","6'01","L","2017","","","","pick224.com/images/41532_louis-filip-cote2017.png"
"QMJHL","Joel Bishop","41563/joel-bishop","F","2017","DY","65","0.1692","0.0462","0.2154","3","8","8","11","0","3","1","3","51","5.88","13","0.00","67","4.48","1.03","3","23","0.3538","78.57","21.43","","","","","","","1999-05-07","18.36","18.65","HAL","5'09","L","2017","","","","pick224.com/images/41563_joel-bishop2017.png"
"OHL","Tyler Rollo","38029/tyler-rollo","F","2017","DY+2","56","0.2143","0.0000","0.2143","5","7","2","12","0","0","0","0","43","11.63","0","0.00","50","12.00","0.89","6","16","0.2857","100.00","41.67","","","","","","","1997-07-30","20.13","20.42","PBO","5'10","L","2015","","","","pick224.com/images/38029_tyler-rollo2017.png"
"OHL","Samuel Bitten","43093/samuel-bitten","F","2017","DY-1","14","0.2143","0.0000","0.2143","2","1","0","3","0","0","0","0","4","50.00","0","0.00","5","40.00","0.36","2","3","0.2143","100.00","66.67","","","","","","","2000-03-21","17.48","17.78","OTT","6'01","L","2018","","","","pick224.com/images/43093_samuel-bitten2017.png"
"WHL","Dylan Plouffe","41496/dylan-plouffe","D","2017","DY","61","0.1803","0.0328","0.2131","2","9","3","11","1","1","1","2","","","","","","","0.00","","","","84.62","23.08","","","","","","","1999-04-27","18.38","18.68","VAN","6'00","L","2017","","","",""
"OHL","Cole Fraser (99)","42147/cole-fraser","D","2017","DY","61","0.2131","0.0000","0.2131","6","7","6","13","0","0","0","0","85","7.06","1","0.00","86","6.98","1.41","6","19","0.3115","100.00","46.15","","","","","","","1999-08-23","18.06","18.36","PBO","6'02","R","2017","DET (2017) - #131","DET","","pick224.com/images/42147_cole-fraser2017.png"
"OHL","Connor Walters","37734/connor-walters","D","2017","DY+2","66","0.1667","0.0455","0.2122","3","8","13","11","0","3","0","3","69","4.35","10","0.00","80","3.75","1.21","3","27","0.4091","78.57","21.43","","","","","","","1997-06-05","20.28","20.57","HAM","6'01","R","2015","","","","pick224.com/images/37734_connor-walters2017.png"
"QMJHL","Simon Le Coultre","42085/simon-le-coultre","D","2017","DY","66","0.1061","0.1061","0.2122","1","6","1","7","2","5","6","7","64","1.56","34","5.88","103","2.91","1.56","3","21","0.3182","50.00","21.43","","","","","","","1999-08-09","18.10","18.39","MON","5'11","L","2017","","","","pick224.com/images/42085_simon-le-coultre2017.png"
"WHL","Jermaine Loewen","38756/jermaine-loewen","F","2017","DY+1","66","0.1818","0.0303","0.2121","5","7","3","12","1","1","0","2","","","","","","","0.00","","","","85.71","42.86","","","","","","","1998-01-18","19.66","19.95","KAM","6'04","L","2016","DAL (2018) - #199","DAL","",""
"QMJHL","Jesse Sutton","39297/jesse-sutton","F","2017","DY+1","52","0.1731","0.0385","0.2116","5","4","2","9","2","0","1","2","58","8.62","13","15.38","74","10.81","1.42","8","16","0.3077","81.82","63.64","","","","","","","1998-03-28","19.46","19.76","QUE","6'01","L","2016","","","","pick224.com/images/39297_jesse-sutton2017.png"
"OHL","Jacob Friend","38021/jacob-friend","D","2017","DY+2","43","0.1628","0.0465","0.2093","0","7","2","7","2","0","1","2","66","0.00","18","11.11","85","2.35","1.98","2","12","0.2791","77.78","22.22","","","","","","","1997-07-28","20.13","20.43","OS","6'02","R","2015","LAK (2016) - #202","LAK","","pick224.com/images/38021_jacob-friend2017.png"
"OHL","Justin Brack","34817/justin-brack","F","2017","DY+3","67","0.2090","0.0000","0.2090","5","9","7","14","0","0","0","0","105","4.76","3","0.00","113","4.42","1.69","5","23","0.3433","100.00","35.71","","","","","","","1996-02-04","21.61","21.91","OS/NIAG","5'11","L","2014","","","","pick224.com/images/34817_justin-brack2017.png"
"QMJHL","Liam Murphy","38768/liam-murphy","F","2017","DY+1","67","0.1642","0.0448","0.2090","7","4","3","11","3","0","2","3","96","7.29","22","13.64","119","9.24","1.78","11","20","0.2985","78.57","71.43","","","","","","","1998-01-20","19.65","19.95","MON","6'00","L","2016","","","","pick224.com/images/38768_liam-murphy2017.png"
"OHL","Aidan McFarland","41332/aidan-mcfarland","F","2017","DY","67","0.1493","0.0597","0.2090","4","6","1","10","3","1","0","4","95","4.21","12","25.00","108","7.41","1.61","8","16","0.2388","71.43","50.00","","","","","","","1999-04-05","18.44","18.74","MISS","5'11","L","2017","","","","pick224.com/images/41332_aidan-mcfarland2017.png"
"WHL","Conner McDonald","41696/conner-mcdonald","D","2017","DY","67","0.1343","0.0746","0.2090","5","4","8","9","2","3","1","5","","","","","","","0.00","","","","64.29","50.00","","","","","","","1999-05-31","18.29","18.58","KAM/EDM","5'11","R","2017","","","",""
"QMJHL","Olivier Bourret","42688/olivier-bourret","F","2017","DY-1","48","0.1667","0.0417","0.2084","6","2","3","8","1","1","0","2","52","11.54","2","50.00","54","12.96","1.13","7","13","0.2708","80.00","70.00","","","","","","","2000-01-18","17.66","17.95","CAP","6'01","L","2018","","","","pick224.com/images/42688_olivier-bourret2017.png"
"WHL","Tyler Mrkonijc","34981/tyler-mrkonijc","F","2017","DY+3","72","0.1944","0.0139","0.2083","7","7","9","14","0","1","1","1","","","","","","","0.00","","","","93.33","46.67","","","","","","","1996-02-24","21.56","21.85","CGY","6'02","R","2014","","","",""
"WHL","Dawson Davidson","39371/dawson-davidson","D","2017","DY+1","72","0.1389","0.0694","0.2083","4","6","7","10","1","4","1","5","","","","","","","0.00","","","","66.67","33.33","","","","","","","1998-04-07","19.44","19.73","KAM/REG","5'11","L","2016","","","",""
"QMJHL","Charles Taillon","40486/charles-taillon","F","2017","DY","53","0.1698","0.0377","0.2075","6","3","1","9","2","0","0","2","50","12.00","11","18.18","62","12.90","1.17","8","12","0.2264","81.82","72.73","","","","","","","1998-11-06","18.86","19.15","SHA/MON","6'01","L","2017","","","","pick224.com/images/40486_charles-taillon2017.png"
"QMJHL","Andrew Shewfelt","35684/andrew-shewfelt","F","2017","DY+3","29","0.2069","0.0000","0.2069","4","2","1","6","0","0","1","0","52","7.69","2","0.00","60","8.33","2.07","5","9","0.3103","100.00","66.67","","","","","","","1996-06-01","21.29","21.58","DRU","5'10","L","2014","","","","pick224.com/images/35684_andrew-shewfelt2017.png"
"OHL","Liam Foudy","42818/liam-foudy","F","2017","DY-1","58","0.2069","0.0000","0.2069","9","3","3","12","0","0","0","0","46","19.57","3","0.00","50","18.00","0.86","9","15","0.2586","100.00","75.00","","","","","","","2000-02-04","17.61","17.91","LDN","6'00","L","2018","CBJ (2018) - #18","CBJ","CBJ","pick224.com/images/42818_liam-foudy2017.png"
"WHL","Rykr Cole","37485/rykr-cole","F","2017","DY+2","63","0.1746","0.0317","0.2063","6","5","6","11","0","2","0","2","","","","","","","0.00","","","","84.62","46.15","","","","","","","1997-04-29","20.38","20.67","REG/SPO","6'00","R","2015","","","",""
"WHL","Brendan Semchuk","41029/brendan-semchuk","F","2017","DY","63","0.1587","0.0476","0.2063","5","5","6","10","3","0","0","3","","","","","","","0.00","","","","76.92","61.54","","","","","","","1999-02-21","18.57","18.86","VAN","6'00","R","2017","","","",""
"WHL","Max Patterson","42557/max-patterson","F","2017","DY-1","63","0.0952","0.1111","0.2063","4","2","1","6","4","3","1","7","","","","","","","0.00","","","","46.15","61.54","","","","","","","1999-12-27","17.72","18.01","KTN","6'05","R","2018","","","",""
"QMJHL","Alexandre Landreville","37443/alexandre-landreville","F","2017","DY+2","68","0.2059","0.0000","0.2059","6","8","3","14","0","0","0","0","45","13.33","2","0.00","49","12.24","0.72","6","17","0.2500","100.00","42.86","","","","","","","1997-04-24","20.39","20.69","GAT","5'10","L","2015","","","","pick224.com/images/37443_alexandre-landreville2017.png"
"OHL","Bradley Chenier","40791/bradley-chenier","F","2017","DY","68","0.2059","0.0000","0.2059","7","7","1","14","0","0","0","0","74","9.46","4","0.00","84","8.33","1.24","7","15","0.2206","100.00","50.00","","","","","","","1999-01-20","18.65","18.95","NB","5'11","L","2017","","","","pick224.com/images/40791_bradley-chenier2017.png"
"OHL","Cole Purboo","41821/cole-purboo","F","2017","DY","68","0.1618","0.0441","0.2059","8","3","3","11","3","0","0","3","51","15.69","7","42.86","58","18.97","0.85","11","17","0.2500","78.57","78.57","","","","","","","1999-06-18","18.24","18.54","WSR","6'03","R","2017","","","","pick224.com/images/41821_cole-purboo2017.png"
"OHL","Mike Davies","36856/mike-davies","F","2017","DY+2","39","0.1795","0.0256","0.2051","4","3","0","7","1","0","0","1","57","7.02","2","50.00","60","8.33","1.54","5","8","0.2051","87.50","62.50","","","","","","","1997-02-05","20.61","20.91","SAG","6'02","L","2015","","","","pick224.com/images/36856_mike-davies2017.png"
"QMJHL","Ryan DaSilva","39286/ryan-dasilva","D","2017","DY+1","54","0.1296","0.0741","0.2037","3","4","4","7","1","3","0","4","62","4.84","11","9.09","76","5.26","1.41","4","15","0.2778","63.64","36.36","","","","","","","1998-03-26","19.47","19.76","DRU","6'00","R","2016","","","","pick224.com/images/39286_ryan-dasilva2017.png"
"QMJHL","Felix Meunier","41684/felix-meunier","F","2017","DY","54","0.1852","0.0185","0.2037","6","4","2","10","1","0","1","1","49","12.24","11","9.09","63","11.11","1.17","7","14","0.2593","90.91","63.64","","","","","","","1999-05-27","18.30","18.59","VIC","5'09","L","2017","","","","pick224.com/images/41684_felix-meunier2017.png"
"QMJHL","Antoine Marcoux","36440/antoine-marcoux","F","2017","DY+2","59","0.1864","0.0169","0.2033","5","6","3","11","1","0","2","1","85","5.88","11","9.09","99","6.06","1.68","6","17","0.2881","91.67","50.00","","","","","","","1996-11-14","20.84","21.13","CHI","6'02","L","2015","","","","pick224.com/images/36440_antoine-marcoux2017.png"
"OHL","Giovanni Vallati","42918/giovanni-vallati","D","2017","DY-1","59","0.1864","0.0169","0.2033","5","6","6","11","0","1","2","1","59","8.47","7","0.00","66","7.58","1.12","5","21","0.3559","91.67","41.67","","","","","","","2000-02-21","17.57","17.86","KIT","6'01","L","2018","WPG (2018) - #153","WPG","WPG","pick224.com/images/42918_giovanni-vallati2017.png"
"OHL","Jake Henderson","36921/jake-henderson","F","2017","DY+2","64","0.2031","0.0000","0.2031","5","8","6","13","0","0","1","0","95","5.26","3","0.00","104","5.77","1.63","6","23","0.3594","100.00","38.46","","","","","","","1997-02-12","20.59","20.89","KIT","6'03","R","2015","","","","pick224.com/images/36921_jake-henderson2017.png"
"WHL","James Hilsendager","37188/james-hilsendager","D","2017","DY+2","64","0.1563","0.0469","0.2031","5","5","11","10","1","2","2","3","","","","","","","0.00","","","","76.92","46.15","","","","","","","1997-03-20","20.49","20.78","REG/KEL","6'01","L","2015","","","",""
"WHL","Austin Strand","36948/austin-strand","D","2017","DY+2","74","0.1622","0.0405","0.2027","7","5","14","12","1","2","0","3","","","","","","","0.00","","","","80.00","53.33","","","","","","","1997-02-17","20.58","20.87","RD/SEA","6'03","R","2015","","","LAK",""
"WHL","Riley Stadel","34648/riley-stadel","F","2017","DY+3","45","0.1556","0.0444","0.2000","4","3","1","7","1","1","3","2","","","","","","","0.00","","","","77.78","55.56","","","","","","","1996-01-16","21.66","21.96","KEL/EDM","5'10","L","2014","","","",""
"QMJHL","Aaron Dutra","34673/aaron-dutra","D","2017","DY+3","20","0.1500","0.0500","0.2000","1","2","3","3","0","1","0","1","34","2.94","4","0.00","38","2.63","1.90","1","7","0.3500","75.00","25.00","","","","","","","1996-01-18","21.66","21.95","QUE","6'01","R","2014","","","","pick224.com/images/34673_aaron-dutra2017.png"
"OHL","Aaron Haydon","34829/aaron-haydon","D","2017","DY+3","50","0.1400","0.0600","0.2000","5","2","3","7","2","1","0","3","67","7.46","24","8.33","97","8.25","1.94","8","15","0.3000","70.00","70.00","","","","","","","1996-02-06","21.61","21.90","NIAG","6'03","R","2014","DAL (2014) - #154","DAL","","pick224.com/images/34829_aaron-haydon2017.png"
"WHL","Spencer Bast","36620/spencer-bast","F","2017","DY+2","60","0.1833","0.0167","0.2000","8","3","4","11","1","0","1","1","","","","","","","0.00","","","","91.67","75.00","","","","","","","1997-01-05","20.69","20.99","KAM/MJ","5'11","R","2015","","","",""
"WHL","Ethan Price","36709/ethan-price","F","2017","DY+2","70","0.1857","0.0143","0.2000","7","6","3","13","1","0","1","1","","","","","","","0.00","","","","92.86","57.14","","","","","","","1997-01-17","20.66","20.96","VIC","5'10","R","2015","","","",""
"OHL","Douglas Blaisdell","36977/doug-blaisdell","D","2017","DY+2","15","0.2000","0.0000","0.2000","1","2","3","3","0","0","0","0","9","11.11","0","0.00","10","10.00","0.67","1","6","0.4000","100.00","33.33","","","","","","","1997-02-20","20.57","20.86","KIT","6'02","L","2015","","","","pick224.com/images/36977_doug-blaisdell2017.png"
"WHL","Austin Wellsby","37876/austin-wellsby","F","2017","DY+2","60","0.1833","0.0167","0.2000","5","6","5","11","1","0","1","1","","","","","","","0.00","","","","91.67","50.00","","","","","","","1997-06-30","20.21","20.50","KTN","6'03","R","2015","","","",""
"WHL","Braydon Buziak","38803/braydon-buziak","F","2017","DY+1","55","0.2000","0.0000","0.2000","9","2","2","11","0","0","0","0","","","","","","","0.00","","","","100.00","81.82","","","","","","","1998-01-24","19.64","19.94","REG","5'11","L","2016","","","",""
"WHL","Luke Gingras","39393/luke-gingras","F","2017","DY+1","15","0.2000","0.0000","0.2000","2","1","0","3","0","0","0","0","","","","","","","0.00","","","","100.00","66.67","","","","","","","1998-04-10","19.43","19.73","SAS","6'00","L","2016","","","",""
"QMJHL","Alex-Olivier Voyer","41377/alex-olivier-voyer","F","2017","DY","65","0.1692","0.0308","0.2000","7","4","5","11","0","2","2","2","97","7.22","13","0.00","114","6.14","1.75","7","20","0.3077","84.62","53.85","","","","","","","1999-04-10","18.43","18.73","RIM","6'02","R","2017","","","","pick224.com/images/41377_alex-olivier-voyer2017.png"
"QMJHL","Shawn Element","43314/shawn-element","F","2017","DY-1","55","0.1455","0.0545","0.2000","6","2","2","8","2","1","0","3","57","10.53","13","15.38","73","10.96","1.33","8","13","0.2364","72.73","72.73","","","","","","","2000-04-23","17.39","17.69","BAC","5'10","L","2018","","","","pick224.com/images/43314_shawn-element2017.png"
"WHL","Michael Zipp","36249/michael-zipp","D","2017","DY+2","71","0.1690","0.0282","0.1972","2","10","6","12","0","2","3","2","","","","","","","0.00","","","","85.71","14.29","","","","","","","1996-09-20","20.99","21.28","CGY","6'01","L","2015","","","",""
"WHL","Jack Flaman","37388/jack-flaman","F","2017","DY+2","71","0.1831","0.0141","0.1972","13","0","5","13","1","0","1","1","","","","","","","0.00","","","","92.86","100.00","","","","","","","1997-04-15","20.42","20.71","VAN","5'11","L","2015","","","",""
"WHL","Tyler Preziuso","40781/tyler-preziuso","F","2017","DY","71","0.1972","0.0000","0.1972","4","10","6","14","0","0","1","0","","","","","","","0.00","","","","100.00","28.57","","","","","","","1999-01-19","18.66","18.95","MH","5'11","R","2017","","","",""
"WHL","Jake Gricius","42354/jake-gricius","F","2017","DY-1","71","0.1831","0.0141","0.1972","9","4","0","13","1","0","0","1","","","","","","","0.00","","","","92.86","71.43","","","","","","","1999-10-13","17.92","18.22","POR","6'03","L","2018","","","",""
"OHL","Justin Murray","40185/justin-murray","D","2017","DY+1","66","0.1061","0.0909","0.1970","0","7","6","7","2","4","5","6","76","0.00","37","5.41","116","1.72","1.76","2","24","0.3636","53.85","15.38","","","","","","","1998-08-22","19.06","19.36","BAR","6'00","L","2016","","","","pick224.com/images/40185_justin-murray2017.png"
"OHL","Nick Isaacson","42094/nick-isaacson","F","2017","DY","66","0.1970","0.0000","0.1970","5","8","2","13","0","0","0","0","93","5.38","1","0.00","94","5.32","1.42","5","15","0.2273","100.00","38.46","","","","","","","1999-08-11","18.09","18.39","PBO","6'02","L","2017","","","","pick224.com/images/42094_nick-isaacson2017.png"
"WHL","Adam Berg","36841/adam-berg","F","2017","DY+2","61","0.1311","0.0656","0.1967","3","5","5","8","2","2","1","4","","","","","","","0.00","","","","66.67","41.67","","","","","","","1997-02-04","20.61","20.91","EDM","6'01","L","2015","","","",""
"WHL","Nick Bowman","43044/nick-bowman","F","2017","DY-1","61","0.1148","0.0820","0.1967","5","2","1","7","2","3","1","5","","","","","","","0.00","","","","58.33","58.33","","","","","","","2000-03-13","17.51","17.80","EDM","6'00","L","2018","","","",""
"OHL","Scoley Dow","41586/scoley-dow","F","2017","DY","46","0.1739","0.0217","0.1956","4","4","3","8","1","0","0","1","33","12.12","2","50.00","35","14.29","0.76","5","12","0.2609","88.89","55.56","","","","","","","1999-05-12","18.34","18.64","MISS","6'01","L","2017","","","","pick224.com/images/41586_scoley-dow2017.png"
"QMJHL","Michael Kemp","39092/michael-kemp","D","2017","DY+1","41","0.1951","0.0000","0.1951","0","8","3","8","0","0","0","0","37","0.00","0","0.00","37","0.00","0.90","0","11","0.2683","100.00","0.00","","","","","","","1998-03-03","19.53","19.83","BLB","6'01","L","2016","","","","pick224.com/images/39092_michael-kemp2017.png"
"OHL","Shaun Bily","39021/shaun-bily","F","2017","DY+1","36","0.1667","0.0278","0.1945","3","3","3","6","1","0","1","1","40","7.50","12","8.33","52","7.69","1.44","4","11","0.3056","85.71","57.14","","","","","","","1998-02-22","19.56","19.86","ER","5'10","L","2016","","","","pick224.com/images/39021_shaun-bily2017.png"
"WHL","Tanner Nagel","38820/tanner-nagel","F","2017","DY+1","72","0.1806","0.0139","0.1944","9","4","1","13","1","0","0","1","","","","","","","0.00","","","","92.86","71.43","","","","","","","1998-01-27","19.63","19.93","LET","6'00","R","2016","","","",""
"WHL","Brendan De Jong","39262/brendan-de-jong","D","2017","DY+1","72","0.1389","0.0556","0.1944","6","4","7","10","1","3","0","4","","","","","","","0.00","","","","71.43","50.00","","","","","","","1998-03-23","19.48","19.77","POR","6'05","L","2016","CAR (2017) - #166","CAR","",""
"OHL","Zach Shankar","36787/zach-shankar","D","2017","DY+2","67","0.1642","0.0299","0.1941","2","9","9","11","0","2","3","2","105","1.90","35","0.00","144","2.78","2.15","4","28","0.4179","84.62","15.38","","","","","","","1997-01-28","20.63","20.93","NB","6'00","L","2015","","","","pick224.com/images/36787_zach-shankar2017.png"
"WHL","Jonathan Smart","41713/jonathan-smart","D","2017","DY","67","0.1493","0.0448","0.1940","2","8","12","10","0","3","2","3","","","","","","","0.00","","","","76.92","15.38","","","","","","","1999-06-01","18.29","18.58","KEL/REG","6'00","R","2017","","","",""
"OHL","Dmitri Samorukov","41808/dmitri-samorukov","D","2017","DY","67","0.1194","0.0746","0.1940","2","6","5","8","2","3","1","5","89","2.25","31","6.45","122","3.28","1.82","4","20","0.2985","61.54","30.77","","","","","","","1999-06-16","18.25","18.54","GUE","6'02","L","2017","EDM (2017) - #84","EDM","EDM","pick224.com/images/41808_dmitri-samorukov2017.png"
"QMJHL","Julien Bahl","34870/julien-bahl","D","2017","DY+3","62","0.0968","0.0968","0.1936","2","4","7","6","0","6","2","6","63","3.17","11","0.00","77","2.60","1.24","2","22","0.3548","50.00","16.67","","","","","","","1996-02-12","21.59","21.89","SHE","5'11","R","2014","","","","pick224.com/images/34870_julien-bahl2017.png"
"QMJHL","Morgan Adams-Moisan","36871/morgan-adams-moisan","F","2017","DY+2","62","0.1935","0.0000","0.1935","5","7","0","12","0","0","0","0","64","7.81","7","0.00","77","6.49","1.24","5","12","0.1935","100.00","41.67","","","","","","","1997-02-06","20.61","20.90","BLB","6'02","R","2015","","","","pick224.com/images/36871_morgan-adams-moisan2017.png"
"QMJHL","Tyler Hinam","41678/tyler-hinam","F","2017","DY","57","0.1930","0.0000","0.1930","6","5","4","11","0","0","0","0","52","11.54","5","0.00","57","10.53","1.00","6","15","0.2632","100.00","54.55","","","","","","","1999-05-27","18.30","18.59","ROU","6'01","R","2017","","","","pick224.com/images/41678_tyler-hinam2017.png"
"OHL","Kody Clark","42353/kody-clark","F","2017","DY-1","57","0.1754","0.0175","0.1929","7","3","0","10","0","1","0","1","70","10.00","9","0.00","81","8.64","1.42","7","11","0.1930","90.91","63.64","","","","","","","1999-10-13","17.92","18.22","OTT","6'01","R","2018","WSH (2018) - #47","WSH","WSH","pick224.com/images/42353_kody-clark2017.png"
"QMJHL","Eric Leger","37495/eric-leger","F","2017","DY+2","26","0.1538","0.0385","0.1923","3","1","1","4","1","0","0","1","55","5.45","7","14.29","68","5.88","2.62","4","6","0.2308","80.00","80.00","","","","","","","1997-04-30","20.38","20.67","BAC","5'10","L","2015","","","","pick224.com/images/37495_eric-leger2017.png"
"OHL","Owen Headrick","38151/owen-headrick","D","2017","DY+2","26","0.0769","0.1154","0.1923","1","1","3","2","3","0","0","3","31","3.23","4","75.00","35","11.43","1.35","4","8","0.3077","40.00","80.00","","","","","","","1997-08-23","20.06","20.36","ER","5'11","R","2015","","","","pick224.com/images/38151_owen-headrick2017.png"
"QMJHL","Lucas Thierus","38757/lucas-thierus","F","2017","DY+1","26","0.1923","0.0000","0.1923","5","0","1","5","0","0","0","0","38","13.16","2","0.00","41","12.20","1.58","5","6","0.2308","100.00","100.00","","","","","","","1998-01-18","19.66","19.95","VIC","5'11","L","2016","","","","pick224.com/images/38757_lucas-thierus2017.png"
"QMJHL","Marc-Olivier Crevier-Morin","35392/marc-olivier-crevier-morin","D","2017","DY+3","68","0.1765","0.0147","0.1912","5","7","3","12","1","0","0","1","64","7.81","4","25.00","73","8.22","1.07","6","16","0.2353","92.31","46.15","","","","","","","1996-04-22","21.40","21.69","GAT","6'02","L","2014","","","","pick224.com/images/35392_marc-olivier-crevier-morin2017.png"
"OHL","Jack Hanley","39467/jack-hanley","D","2017","DY+1","68","0.1765","0.0147","0.1912","2","10","8","12","1","0","0","1","67","2.99","2","50.00","74","4.05","1.09","3","22","0.3235","92.31","23.08","","","","","","","1998-04-20","19.40","19.70","HAM","5'11","L","2016","","","","pick224.com/images/39467_jack-hanley2017.png"
"WHL","Kobe Mohr","41693/kobe-mohr","F","2017","DY","68","0.1618","0.0294","0.1912","5","6","8","11","0","2","2","2","","","","","","","0.00","","","","84.62","38.46","","","","","","","1999-05-30","18.29","18.58","EDM","5'11","L","2017","","","",""
"QMJHL","Samuel Blier","37775/samuel-blier","F","2017","DY+2","63","0.1905","0.0000","0.1905","8","4","4","12","0","0","0","0","78","10.26","1","0.00","85","10.59","1.35","9","17","0.2698","100.00","66.67","","","","","","","1997-06-13","20.26","20.55","SHA","6'00","L","2015","","","","pick224.com/images/37775_samuel-blier2017.png"
"OHL","Josh Coyle","38016/josh-coyle","F","2017","DY+2","63","0.1905","0.0000","0.1905","11","1","1","12","0","0","0","0","77","14.29","3","0.00","88","12.50","1.40","11","13","0.2063","100.00","91.67","","","","","","","1997-07-27","20.13","20.43","PBO","6'04","L","2015","","","","pick224.com/images/38016_josh-coyle2017.png"
"OHL","Jacob Ball","40762/jacob-ball","F","2017","DY","42","0.1905","0.0000","0.1905","4","4","2","8","0","0","0","0","44","9.09","1","0.00","45","8.89","1.07","4","10","0.2381","100.00","50.00","","","","","","","1999-01-16","18.66","18.96","NB","6'03","L","2017","","","","pick224.com/images/40762_jacob-ball2017.png"
"OHL","Josh Wainman","41027/josh-wainman","D","2017","DY","42","0.1905","0.0000","0.1905","1","7","2","8","0","0","0","0","29","3.45","2","0.00","31","3.23","0.74","1","10","0.2381","100.00","12.50","","","","","","","1999-02-20","18.57","18.86","ER","5'11","L","2017","","","","pick224.com/images/41027_josh-wainman2017.png"
"OHL","Jesse Barwell","37557/jesse-barwell","F","2017","DY+2","63","0.1587","0.0317","0.1904","4","6","3","10","1","1","0","2","77","5.19","7","14.29","88","6.82","1.40","6","16","0.2540","83.33","41.67","","","","","","","1997-05-08","20.35","20.65","SAG","5'11","L","2015","","","","pick224.com/images/37557_jesse-barwell2017.png"
"QMJHL","Vincent Senez-Allaire","40269/vincent-senez-allaire","F","2017","DY+1","53","0.1509","0.0377","0.1886","5","3","5","8","2","0","0","2","66","7.58","9","22.22","76","9.21","1.43","7","15","0.2830","80.00","70.00","","","","","","","1998-09-11","19.01","19.31","SHA","6'00","R","2016","","","","pick224.com/images/40269_vincent-senez-allaire2017.png"
"QMJHL","Jonathan Deschamps","35344/jonathan-deschamps","D","2017","DY+3","64","0.1875","0.0000","0.1875","8","4","3","12","0","0","1","0","63","12.70","5","0.00","70","11.43","1.09","8","16","0.2500","100.00","66.67","","","","","","","1996-04-16","21.41","21.71","SHA","6'02","L","2014","","","","pick224.com/images/35344_jonathan-deschamps2017.png"
"OHL","Keaton Middleton","38940/keaton-middleton","D","2017","DY+1","64","0.1406","0.0469","0.1875","4","5","5","9","0","3","0","3","76","5.26","12","0.00","92","4.35","1.44","4","18","0.2813","75.00","33.33","","","","","","","1998-02-10","19.60","19.89","SAG","6'05","L","2016","TOR (2016) - #101","TOR","","pick224.com/images/38940_keaton-middleton2017.png"
"QMJHL","Antoine Demers","41409/antoine-demers","F","2017","DY","64","0.1875","0.0000","0.1875","4","8","6","12","0","0","0","0","44","9.09","0","0.00","49","8.16","0.77","4","18","0.2813","100.00","33.33","","","","","","","1999-04-14","18.42","18.71","SHA","5'08","L","2017","","","","pick224.com/images/41409_antoine-demers2017.png"
"QMJHL","Keigan Goetz","36414/keigan-goetz","F","2017","DY+3","59","0.1864","0.0000","0.1864","8","3","6","11","0","0","0","0","85","9.41","1","0.00","92","8.70","1.56","8","20","0.3390","100.00","72.73","","","","","","","1996-09-07","21.02","21.32","HAL","6'01","R","2014","","","","pick224.com/images/36414_keigan-goetz2017.png"
"OHL","Owen Lane","40759/owen-lane","F","2017","DY","43","0.1860","0.0000","0.1860","5","3","2","8","0","0","0","0","46","10.87","2","0.00","49","10.20","1.14","5","10","0.2326","100.00","62.50","","","","","","","1999-01-16","18.66","18.96","SBY","5'09","L","2017","","","","pick224.com/images/40759_owen-lane2017.png"
