"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Aaron Hyman","39452/aaron-hyman","D","2019","DY+3","68","0.1324","0.1912","0.3236","6","3","10","9","4","9","17","13","","","","","","","0.00","10","50","0.7353","40.91","45.45","53","71","42.74","- 1.04","22.47","0.8639","1998-04-19","21.41","21.70","REG/TC","6'05","R","2016","","","",""
"OHL","Issac Nurse","41193/issac-nurse","F","2019","DY+2","68","0.2647","0.0588","0.3235","14","4","5","18","1","3","0","4","158","8.86","14","7.14","196","8.16","2.88","16","28","0.4118","81.82","68.18","42","55","43.30","- 0.26","15.98","1.2704","1999-03-16","20.50","20.79","HAM","5'11","R","2017","","","","pick224.com/images/41193_issac-nurse2019.png"
"OHL","Calvin Martin","42245/calvin-martin","F","2019","DY+2","68","0.3235","0.0000","0.3235","12","10","9","22","0","0","0","0","82","14.63","0","0.00","94","14.89","1.38","14","37","0.5441","100.00","54.55","48","55","46.60","1.26","14.02","1.6996","1999-09-16","20.00","20.29","SAR","6'00","L","2017","","","","pick224.com/images/42245_calvin-martin2019.png"
"OHL","Owen Lalonde","42792/owen-lalonde","D","2019","DY+1","68","0.2500","0.0735","0.3235","6","11","16","17","1","4","3","5","88","6.82","18","5.56","110","6.36","1.62","7","41","0.6029","77.27","31.82","72","66","52.17","- 9.51","19.50","0.9957","2000-02-01","19.62","19.92","GUE","6'01","R","2018","","","","pick224.com/images/42792_owen-lalonde2019.png"
"WHL","Kaedan Korczak","44381/kaedan-korczak","D","2019","DY","68","0.2059","0.1176","0.3235","2","12","8","14","2","6","2","8","","","","","","","0.00","4","33","0.4853","63.64","18.18","49","60","44.95","3.35","23.26","0.8344","2001-01-29","18.63","18.92","KEL","6'03","R","2019","VGK (2019) - #41","VGK","VGK",""
"WHL","Tarun Fizer","44524/tarun-fizer","F","2019","DY","68","0.2500","0.0735","0.3235","10","7","6","17","3","2","5","5","","","","","","","0.00","13","34","0.5000","77.27","59.09","41","40","50.62","6.12","15.49","1.3100","2001-03-01","18.54","18.83","VIC","5'11","R","2019","","","",""
"QMJHL","Ben Higgins","40887/ben-higgins","F","2019","DY+2","65","0.3077","0.0154","0.3231","9","11","7","20","0","1","0","1","83","10.84","1","0.00","93","9.68","1.43","9","28","0.4308","95.24","42.86","42","17","71.19","7.06","12.44","1.5580","1999-02-04","20.61","20.91","HAL","5'10","R","2017","","","","pick224.com/images/40887_ben-higgins2019.png"
"WHL","Josh Prokop","42771/josh-prokop","F","2019","DY+1","65","0.2923","0.0308","0.3231","9","10","6","19","0","2","1","2","","","","","","","0.00","9","28","0.4308","90.48","42.86","36","42","46.15","- 5.95","14.62","1.3255","2000-01-30","19.63","19.92","CGY","5'10","R","2018","","","",""
"QMJHL","Samuel Bolduc","44211/samuel-bolduc","D","2019","DY","65","0.1077","0.2154","0.3231","4","3","7","7","5","9","7","14","94","4.26","57","8.77","155","5.81","2.38","9","37","0.5692","33.33","42.86","35","67","34.31","- 7.27","21.97","0.9242","2000-12-09","18.77","19.06","BLB","6'04","L","2019","NYI (2019) - #57","NYI","NYI","pick224.com/images/44211_samuel-bolduc2019.png"
"OHL","Joe Carroll","44394/joe-carroll","F","2019","DY","65","0.3077","0.0154","0.3231","9","11","9","20","0","1","1","1","124","7.26","22","0.00","147","6.12","2.26","9","31","0.4769","95.24","42.86","51","49","51.00","- 6.69","14.46","1.3405","2001-02-01","18.62","18.92","SSM","6'03","L","2019","","","","pick224.com/images/44394_joe-carroll2019.png"
"QMJHL","Charles-Antoine Giguere","41537/charles-antoine-giguere","F","2019","DY+2","65","0.2615","0.0615","0.3230","10","7","6","17","2","2","2","4","90","11.11","17","11.76","111","12.61","1.71","14","31","0.4769","80.95","57.14","34","46","42.50","- 7.50","14.22","1.4932","1999-05-03","20.37","20.66","MON/BLB","5'11","L","2017","","","","pick224.com/images/41537_charles-antoine-giguere2019.png"
"QMJHL","Simon Pinard","44858/simon-pinard","F","2019","DY","65","0.2615","0.0615","0.3230","13","4","5","17","2","2","2","4","62","20.97","3","66.67","65","23.08","1.00","15","28","0.4308","80.95","71.43","31","39","44.29","6.84","12.82","1.5118","2001-05-26","18.30","18.60","BLB","5'10","L","2019","","","","pick224.com/images/44858_simon-pinard2019.png"
"WHL","Bryan Lockner","43206/bryan-lockner","F","2019","DY+1","62","0.2097","0.1129","0.3226","5","8","2","13","4","3","4","7","","","","","","","0.00","9","26","0.4194","65.00","45.00","24","39","38.10","- 9.35","14.31","1.3530","2000-04-04","19.45","19.74","MH","6'00","R","2018","","","",""
"OHL","Michael Little","42923/mike-little","F","2019","DY+1","62","0.2419","0.0806","0.3225","6","9","8","15","3","2","2","5","114","5.26","18","16.67","136","7.35","2.19","10","31","0.5000","75.00","45.00","35","53","39.77","- 5.65","15.18","1.3388","2000-02-21","19.57","19.86","MISS/PBO","6'00","L","2018","","","","pick224.com/images/42923_mike-little2019.png"
"QMJHL","Anderson MacDonald","43431/anderson-macdonald","F","2019","DY+1","31","0.1935","0.1290","0.3225","5","1","1","6","2","2","1","4","42","11.90","13","15.38","55","12.73","1.77","7","12","0.3871","60.00","70.00","10","38","20.83","- 10.06","15.80","1.2248","2000-05-16","19.33","19.63","MON/BAT","6'02","L","2018","","","","pick224.com/images/43431_anderson-macdonald2019.png"
"QMJHL","Charlie DesRoches","45539/charlie-desroches","D","2019","DY-1","59","0.1864","0.1356","0.3220","5","6","6","11","5","3","2","8","44","11.36","23","21.74","70","14.29","1.19","10","27","0.4576","57.89","52.63","40","79","33.61","0.56","19.98","0.9672","2002-04-24","17.39","17.69","SNB","5'10","R","2020","","","","pick224.com/images/45539_charlie-desroches2019.png"
"QMJHL","Pier-Olivier Roy","45469/pier-olivier-roy","F","2019","DY-1","56","0.1964","0.1250","0.3214","5","6","6","11","2","5","2","7","45","11.11","9","22.22","54","12.96","0.96","7","26","0.4643","61.11","38.89","25","33","43.10","0.02","12.89","1.4966","2002-03-09","17.52","17.81","GAT","5'10","L","2020","","","","pick224.com/images/45469_pier-olivier-roy2019.png"
"OHL","Riley McCourt","43627/riley-mccourt","D","2019","DY+1","47","0.2128","0.1064","0.3192","3","7","11","10","3","2","6","5","75","4.00","15","20.00","91","6.59","1.94","6","32","0.6809","66.67","40.00","43","72","37.39","- 2.26","22.67","0.8446","2000-06-26","19.22","19.51","FLNT","6'00","L","2018","","","","pick224.com/images/43627_riley-mccourt2019.png"
"OHL","Joey Keane","41885/joey-keane","D","2019","DY+2","66","0.1515","0.1667","0.3182","3","7","9","10","4","7","8","11","129","2.33","49","8.16","181","4.42","2.74","8","39","0.5909","47.62","33.33","58","53","52.25","- 0.56","20.50","0.9754","1999-07-02","20.20","20.50","BAR/LDN","6'00","R","2017","NYR (2018) - #88","NYR","CAR","pick224.com/images/41885_joey-keane2019.png"
"OHL","Aidan Brown","42278/aidan-brown","F","2019","DY+1","66","0.2879","0.0303","0.3182","13","6","7","19","1","1","2","2","94","13.83","6","16.67","101","13.86","1.53","14","30","0.4545","90.48","66.67","35","39","47.30","- 1.24","13.70","1.3935","1999-09-23","19.98","20.27","BAR","6'01","R","2018","","","","pick224.com/images/42278_aidan-brown2019.png"
"OHL","Billy Constantinou","44632/billy-constantinou","D","2019","DY","66","0.1818","0.1364","0.3182","5","7","7","12","5","4","5","9","77","6.49","54","9.26","132","7.58","2.00","10","33","0.5000","57.14","47.62","42","83","33.60","- 5.65","20.44","0.9342","2001-03-25","18.47","18.77","KGN/NIAG","5'11","R","2019","","","","pick224.com/images/44632_billy-constantinou2019.png"
"WHL","Vladislav Yeryomenko","41481/vladislav-yeryomenko","D","2019","DY+2","63","0.2698","0.0476","0.3174","6","11","8","17","1","2","5","3","","","","","","","0.00","7","33","0.5238","85.00","35.00","63","51","55.26","7.40","20.66","0.9218","1999-04-24","20.39","20.69","CGY","6'00","R","2017","NSH (2018) - #151","NSH","NSH",""
"WHL","Dylan Plouffe","41496/dylan-plouffe","D","2019","DY+2","63","0.1587","0.1587","0.3174","3","7","5","10","5","5","10","10","","","","","","","0.00","8","35","0.5556","50.00","40.00","59","42","58.42","- 3.68","22.28","0.8547","1999-04-27","20.38","20.68","VAN","6'00","L","2017","","","",""
"QMJHL","Isiah Campbell","44207/isiah-campbell","F","2019","DY","60","0.3000","0.0167","0.3167","12","6","6","18","1","0","1","1","96","12.50","9","11.11","111","11.71","1.85","13","26","0.4333","94.74","68.42","37","29","56.06","- 1.73","13.60","1.3967","2000-12-07","18.77","19.07","CAP","6'03","L","2019","","","","pick224.com/images/44207_isiah-campbell2019.png"
"OHL","Evan Vierling","45616/evan-vierling","F","2019","DY-1","60","0.3167","0.0000","0.3167","5","14","5","19","0","0","2","0","77","6.49","10","0.00","91","6.59","1.52","6","27","0.4500","100.00","26.32","37","59","38.54","0.02","14.52","1.3773","2002-06-20","17.24","17.53","FLNT","6'00","L","2020","","","","pick224.com/images/45616_evan-vierling2019.png"
"OHL","Rory Kerins","45537/rory-kerins","F","2019","DY-1","57","0.2807","0.0351","0.3158","8","8","5","16","1","1","0","2","44","18.18","7","14.29","51","17.65","0.89","9","23","0.4035","88.89","50.00","31","22","58.49","3.33","11.46","1.6536","2002-04-23","17.39","17.69","SSM","5'11","L","2020","","","","pick224.com/images/45537_rory-kerins2019.png"
"QMJHL","Alex Drover","45635/alex-drover","F","2019","DY-1","38","0.3158","0.0000","0.3158","4","8","2","12","0","0","0","0","51","7.84","3","0.00","54","7.41","1.42","4","14","0.3684","100.00","33.33","19","16","54.29","- 5.37","11.60","1.6336","2002-07-04","17.20","17.49","CAP/SNB","5'10","R","2020","","","","pick224.com/images/45635_alex-drover2019.png"
"OHL","Nick King","40742/nick-king","D","2019","DY+2","67","0.1493","0.1642","0.3135","3","7","10","10","5","6","9","11","83","3.61","35","14.29","118","6.78","1.76","8","40","0.5970","47.62","38.10","70","75","48.28","4.91","23.27","0.8082","1999-01-13","20.67","20.97","NB","6'01","L","2017","","","","pick224.com/images/40742_nick-king2019.png"
"QMJHL","Christian Huntley","41088/christian-huntley","D","2019","DY+2","67","0.1642","0.1493","0.3135","4","7","2","11","1","9","0","10","101","3.96","32","3.13","133","3.76","1.99","5","23","0.3433","52.38","23.81","36","50","41.86","- 12.31","18.14","1.0367","1999-03-02","20.54","20.83","MON/QUE","5'10","L","2017","","","","pick224.com/images/41088_christian-huntley2019.png"
"WHL","Josh Tarzwell","42837/josh-tarzwell","F","2019","DY+1","67","0.2836","0.0299","0.3135","10","9","4","19","0","2","1","2","","","","","","","0.00","11","28","0.4179","90.48","47.62","29","48","37.66","- 16.69","14.94","1.3786","2000-02-08","19.60","19.90","RD","6'01","L","2018","","","",""
"QMJHL","Patrick Kyte","41281/patrick-kyte","D","2019","DY+2","67","0.2537","0.0597","0.3134","8","9","18","17","0","4","1","4","90","8.89","7","0.00","103","7.77","1.54","8","40","0.5970","80.95","38.10","66","39","62.86","- 3.08","18.79","1.0009","1999-03-29","20.46","20.76","HAL","5'11","L","2017","","","","pick224.com/images/41281_patrick-kyte2019.png"
"WHL","Jaydon Dureau","44341/jaydon-dureau","F","2019","DY","67","0.3134","0.0000","0.3134","12","9","8","21","0","0","0","0","","","","","","","0.00","12","29","0.4328","100.00","57.14","44","32","57.89","3.95","14.35","1.3107","2001-01-20","18.65","18.95","POR","5'11","L","2019","","","",""
"WHL","Zak Smith","44842/zak-smith","F","2019","DY","67","0.2985","0.0149","0.3134","12","8","2","20","1","0","1","1","","","","","","","0.00","13","24","0.3582","95.24","61.90","32","34","48.48","- 1.92","13.58","1.3847","2001-05-21","18.32","18.61","RD","6'02","L","2019","","","",""
"WHL","Alex Swetlikoff","44992/alex-swetlikoff","F","2019","DY","32","0.2188","0.0938","0.3126","3","4","1","7","3","0","3","3","","","","","","","0.00","6","14","0.4375","70.00","60.00","10","18","35.71","- 6.51","14.64","1.2810","2001-07-06","18.19","18.49","KEL","6'02","L","2019","","","",""
"OHL","Luke Boka","41780/luke-boka","F","2019","DY+2","64","0.2500","0.0625","0.3125","9","7","7","16","2","2","3","4","118","7.63","13","15.38","136","8.82","2.13","12","32","0.5000","80.00","55.00","37","39","48.68","3.30","15.40","1.3389","1999-06-12","20.26","20.55","WSR","5'11","R","2017","","","","pick224.com/images/41780_luke-boka2019.png"
"QMJHL","Samy Pare","45315/samy-pare","F","2019","DY-1","32","0.2500","0.0625","0.3125","7","1","1","8","1","1","0","2","50","14.00","5","20.00","55","14.55","1.72","8","11","0.3438","80.00","80.00","11","18","37.93","- 8.22","13.18","1.4224","2001-12-22","17.73","18.03","VIC","5'08","L","2020","","","","pick224.com/images/45315_samy-pare2019.png"
"QMJHL","Miguel Tourigny","45421/miguel-tourigny","D","2019","DY-1","29","0.1379","0.1724","0.3103","2","2","1","4","4","1","1","5","41","4.88","12","33.33","57","12.28","1.97","7","12","0.4138","44.44","66.67","13","41","24.07","- 20.72","20.21","1.0238","2002-02-09","17.60","17.89","BLB","5'07","R","2020","","","","pick224.com/images/45421_miguel-tourigny2019.png"
"QMJHL","William Dufour","45391/william-dufour","F","2019","DY-1","55","0.2000","0.1091","0.3091","8","3","3","11","1","5","1","6","74","10.81","11","9.09","86","10.47","1.56","9","21","0.3818","64.71","52.94","26","23","53.06","- 11.00","12.79","1.4499","2002-01-28","17.63","17.93","CHI/ROU","6'02","R","2020","","","","pick224.com/images/45391_william-dufour2019.png"
"QMJHL","Maxence Guenette","44755/maxence-guenette","D","2019","DY","68","0.1176","0.1912","0.3088","6","2","5","8","2","11","4","13","82","7.32","22","9.09","106","7.55","1.56","8","32","0.4706","38.10","38.10","38","71","34.86","- 3.23","20.57","0.9009","2001-04-28","18.38","18.68","VDO","6'01","R","2019","OTT (2019) - #187","OTT","OTT","pick224.com/images/44755_maxence-guenette2019.png"
"WHL","Tanner Nagel","38820/tanner-nagel","F","2019","DY+3","65","0.2154","0.0923","0.3077","8","6","3","14","5","1","0","6","","","","","","","0.00","13","23","0.3538","70.00","65.00","36","79","31.30","0.58","18.87","0.9783","1998-01-27","21.63","21.93","SC","6'00","R","2016","","","",""
"QMJHL","Benjamin Gagne","40447/benjamin-gagne","D","2019","DY+2","65","0.2154","0.0923","0.3077","7","7","5","14","2","4","9","6","120","5.83","28","7.14","154","6.49","2.37","10","35","0.5385","70.00","45.00","56","80","41.18","0.27","23.77","0.8153","1998-10-22","20.90","21.19","QUE/SNB","6'00","L","2017","","","","pick224.com/images/40447_benjamin-gagne2019.png"
"WHL","Zach Wytinck","41228/zach-wytinck","D","2019","DY+2","65","0.1385","0.1692","0.3077","4","5","8","9","0","11","14","11","","","","","","","0.00","5","43","0.6615","45.00","20.00","51","62","45.13","- 7.44","21.17","0.9155","1999-03-22","20.48","20.78","BDN","6'00","L","2017","","","",""
"WHL","Martin Lang","45157/martin-lang","F","2019","DY","65","0.2154","0.0923","0.3077","9","5","5","14","2","4","7","6","","","","","","","0.00","11","33","0.5077","70.00","55.00","27","35","43.55","- 7.23","14.84","1.3062","2001-09-15","18.00","18.29","KAM","5'10","R","2019","","","",""
"WHL","Carter Chorney","44418/carter-chorney","F","2019","DY","62","0.2742","0.0323","0.3065","11","6","2","17","1","1","3","2","","","","","","","0.00","14","26","0.4194","89.47","63.16","34","51","40.00","4.44","16.23","1.2521","2001-02-06","18.61","18.90","SC/SPO","6'01","R","2019","","","",""
"OHL","James Hardie","45363/james-hardie","F","2019","DY-1","62","0.3065","0.0000","0.3065","15","4","3","19","0","0","0","0","113","13.27","6","0.00","120","12.50","1.94","15","22","0.3548","100.00","78.95","28","34","45.16","0.16","12.16","1.5115","2002-01-18","17.66","17.95","MISS","5'11","L","2020","","","","pick224.com/images/45363_james-hardie2019.png"
"WHL","Hayden Ostir","41914/hayden-ostir","F","2019","DY+2","49","0.2041","0.1020","0.3061","6","4","7","10","5","0","0","5","","","","","","","0.00","11","22","0.4490","66.67","73.33","33","33","50.00","4.97","15.91","1.1548","1999-07-06","20.19","20.49","MH","5'11","R","2017","","","",""
"OHL","David Maier","42652/david-maier","D","2019","DY+1","49","0.1020","0.2041","0.3061","1","4","2","5","2","8","2","10","32","3.13","18","11.11","50","6.00","1.02","3","19","0.3878","33.33","20.00","19","20","48.72","4.07","15.75","1.1660","2000-01-12","19.68","19.97","NB","6'00","R","2018","","","","pick224.com/images/42652_david-maier2019.png"
"OHL","Luke Beamish","43579/luke-beamish","D","2019","DY+1","23","0.1739","0.1304","0.3043","2","2","2","4","0","3","2","3","18","11.11","2","0.00","20","10.00","0.87","2","11","0.4783","57.14","28.57","17","25","40.48","- 3.05","19.97","0.9145","2000-06-15","19.25","19.54","ER","5'11","L","2018","","","","pick224.com/images/43579_luke-beamish2019.png"
"QMJHL","Leon Denny","42585/leon-denny","D","2019","DY+1","66","0.0758","0.2273","0.3031","2","3","4","5","6","9","16","15","64","3.13","63","9.52","129","6.20","1.95","8","41","0.6212","25.00","40.00","38","87","30.40","- 2.79","22.75","0.8393","2000-01-02","19.70","20.00","SHA","6'00","R","2018","","","","pick224.com/images/42585_leon-denny2019.png"
"OHL","Alec Regula","43830/alec-regula","D","2019","DY+1","66","0.2273","0.0758","0.3031","5","10","10","15","4","1","4","5","98","5.10","38","10.53","146","7.53","2.21","11","39","0.5909","75.00","45.00","80","54","59.70","2.31","21.78","1.0018","2000-08-06","19.11","19.40","LDN","6'04","R","2018","DET (2018) - #67","DET","CHI","pick224.com/images/43830_alec-regula2019.png"
"QMJHL","Anthony Boucher","39910/anthony-boucher","F","2019","DY+3","33","0.2727","0.0303","0.3030","5","4","0","9","1","0","1","1","63","7.94","13","7.69","79","7.59","2.39","6","11","0.3333","90.00","60.00","15","43","25.86","- 7.01","16.90","1.0760","1998-06-25","21.22","21.52","SNB","6'02","L","2016","","","","pick224.com/images/39910_anthony-boucher2019.png"
"QMJHL","Blake Richardson","45050/blake-richardson","F","2019","DY","33","0.2121","0.0909","0.3030","2","5","4","7","0","3","2","3","46","4.35","9","0.00","57","3.51","1.73","2","16","0.4848","70.00","20.00","21","31","40.38","4.67","15.45","1.1768","2001-07-26","18.14","18.43","BLB","5'07","L","2019","","","","pick224.com/images/45050_blake-richardson2019.png"
"WHL","Riley Krane","42730/riley-krane","F","2019","DY+1","63","0.2540","0.0476","0.3016","9","7","1","16","2","1","3","3","","","","","","","0.00","12","24","0.3810","84.21","57.89","29","42","40.85","2.35","15.53","1.2264","2000-01-24","19.64","19.94","REG","5'11","L","2018","","","",""
"OHL","Luke Kutkevicius","39276/luke-kutkevicius","F","2019","DY+3","30","0.2000","0.1000","0.3000","3","3","4","6","2","1","0","3","35","8.57","11","18.18","49","12.24","1.63","6","16","0.5333","66.67","55.56","16","25","39.02","- 17.71","16.08","1.4925","1998-03-25","21.47","21.77","WSR","6'01","L","2016","","","","pick224.com/images/39276_luke-kutkevicius2019.png"
"QMJHL","Marshall Lessard","45695/marshall-lessard","F","2019","DY-2","30","0.3000","0.0000","0.3000","7","2","2","9","0","0","1","0","47","14.89","5","0.00","55","14.55","1.83","8","13","0.4333","100.00","77.78","14","17","45.16","8.71","13.03","1.5348","2002-09-20","16.99","17.28","VDO","5'09","R","2021","","","","pick224.com/images/45695_marshall-lessard2019.png"
"WHL","Keenan Taphorn","42596/keenan-taphorn","F","2019","DY+1","67","0.2687","0.0299","0.2986","13","5","4","18","2","0","2","2","","","","","","","0.00","15","26","0.3881","90.00","75.00","31","40","43.66","- 8.49","14.36","1.2473","2000-01-03","19.70","19.99","MJ/KTN","6'01","R","2018","","","",""
"WHL","Ryan Schoettler","42012/ryan-schoettler","D","2019","DY+2","67","0.1194","0.1791","0.2985","2","6","5","8","2","10","7","12","","","","","","","0.00","4","32","0.4776","40.00","20.00","39","62","38.61","0.01","22.06","0.8118","1999-07-25","20.14","20.43","PG","5'10","L","2017","","","",""
"OHL","Ian Derungs","42574/ian-derungs","F","2019","DY+1","57","0.1930","0.1053","0.2983","6","5","1","11","4","2","2","6","77","7.79","34","11.76","113","8.85","1.98","10","20","0.3509","64.71","58.82","20","56","26.32","- 6.69","15.42","1.1602","1999-12-31","19.71","20.00","KGN","5'07","L","2018","","","","pick224.com/images/42574_ian-derungs2019.png"
"QMJHL","William Cyr","41559/william-cyr","D","2019","DY+2","47","0.1489","0.1489","0.2978","2","5","5","7","2","5","6","7","50","4.00","25","8.00","78","5.13","1.66","4","25","0.5319","50.00","28.57","47","24","66.20","- 7.60","18.72","0.9545","1999-05-06","20.36","20.65","ROU","5'09","R","2017","","","","pick224.com/images/41559_william-cyr2019.png"
"QMJHL","Sam Dunn","39157/sam-dunn","D","2019","DY+3","64","0.1719","0.1250","0.2969","5","6","4","11","6","2","6","8","82","6.10","28","21.43","114","9.65","1.78","11","29","0.4531","57.89","57.89","69","64","51.88","7.93","24.64","0.7229","1998-03-11","21.51","21.81","QUE","6'02","R","2016","","","","pick224.com/images/39157_sam-dunn2019.png"
"OHL","Vladislav Kolyachonok","44861/vladislav-kolyachonok","D","2019","DY","54","0.1481","0.1481","0.2962","2","6","9","8","2","6","5","8","77","2.60","22","9.09","100","4.00","1.85","4","30","0.5556","50.00","25.00","58","72","44.62","4.71","22.28","0.7978","2001-05-26","18.30","18.60","FLNT/LDN","6'01","L","2019","FLA (2019) - #52","FLA","FLA","pick224.com/images/44861_vladislav-kolyachonok2019.png"
"OHL","Drew Hunter","40913/drew-hunter","D","2019","DY+2","51","0.2549","0.0392","0.2941","4","9","5","13","1","1","6","2","72","5.56","5","20.00","79","6.33","1.55","5","26","0.5098","86.67","33.33","64","39","62.14","- 2.64","18.94","0.9316","1999-02-06","20.61","20.90","NIAG","6'03","L","2017","","","","pick224.com/images/40913_drew-hunter2019.png"
"OHL","Bradey Johnson","42550/bradey-johnson","F","2019","DY+1","68","0.2647","0.0294","0.2941","10","8","5","18","1","1","2","2","115","8.70","4","25.00","130","8.46","1.91","11","27","0.3971","90.00","55.00","47","27","63.51","0.54","13.49","1.3085","1999-12-24","19.73","20.02","NIAG","6'00","R","2018","","","","pick224.com/images/42550_bradey-johnson2019.png"
"OHL","Richard Whittaker","43228/richard-whittaker","F","2019","DY+1","68","0.2500","0.0441","0.2941","9","8","7","17","1","2","1","3","90","10.00","6","16.67","102","10.78","1.50","11","30","0.4412","85.00","50.00","37","44","45.68","- 0.28","13.36","1.4530","2000-04-08","19.44","19.73","MISS","6'00","L","2018","","","","pick224.com/images/43228_richard-whittaker2019.png"
"WHL","Cole Muir","44454/cole-muir","F","2019","DY","68","0.2500","0.0441","0.2941","8","9","4","17","1","2","1","3","","","","","","","0.00","11","27","0.3971","85.00","45.00","34","48","41.46","7.27","14.58","1.3312","2001-02-14","18.59","18.88","KTN","6'03","L","2019","","","",""
"WHL","Connor Bouchard","44586/connor-bouchard","F","2019","DY","68","0.2647","0.0294","0.2941","5","13","8","18","2","0","3","2","","","","","","","0.00","7","31","0.4559","90.00","35.00","35","36","49.30","5.47","13.82","1.2774","2001-03-14","18.50","18.80","TC","5'07","L","2019","","","",""
"QMJHL","Logan Chisholm","45085/logan-chisholm","F","2019","DY","17","0.2353","0.0588","0.2941","2","2","4","4","0","1","3","1","20","10.00","8","0.00","28","7.14","1.65","2","12","0.7059","80.00","40.00","9","17","34.62","3.58","17.84","0.9891","2001-08-08","18.10","18.40","BAT","5'09","L","2019","","","","pick224.com/images/45085_logan-chisholm2019.png"
"WHL","Ben King","45573/ben-king","F","2019","DY-1","48","0.2292","0.0625","0.2917","3","8","10","11","2","1","2","3","","","","","","","0.00","5","26","0.5417","78.57","35.71","27","36","42.86","16.64","15.88","1.1022","2002-05-15","17.33","17.63","SC","6'00","R","2020","","","",""
"QMJHL","Ian Smallwood","40805/ian-smallwood","D","2019","DY+2","55","0.2364","0.0545","0.2909","7","6","3","13","1","2","0","3","63","11.11","11","9.09","74","10.81","1.35","8","19","0.3455","81.25","50.00","34","50","40.48","- 2.57","17.96","0.9718","1999-01-22","20.65","20.94","BAT/CAP","6'01","R","2017","","","","pick224.com/images/40805_ian-smallwood2019.png"
"QMJHL","Conor Frenette","44501/conor-frenette","F","2019","DY","69","0.2609","0.0290","0.2899","11","7","5","18","2","0","2","2","74","14.86","10","20.00","88","14.77","1.28","13","27","0.3913","90.00","65.00","36","42","46.15","0.44","15.24","1.1414","2001-02-23","18.56","18.86","VIC","5'10","L","2019","","","","pick224.com/images/44501_conor-frenette2019.png"
"QMJHL","Remy Anglehart","41829/remy-anglehart","F","2019","DY+2","52","0.2500","0.0385","0.2885","6","7","1","13","2","0","0","2","56","10.71","6","33.33","67","14.93","1.29","10","20","0.3846","86.67","53.33","26","29","47.27","- 12.84","13.26","1.6537","1999-06-19","20.24","20.53","BLB/DRU","5'10","L","2017","","","","pick224.com/images/41829_remy-anglehart2019.png"
"QMJHL","Ryan DaSilva","39286/ryan-dasilva","D","2019","DY+3","66","0.1970","0.0909","0.2879","5","8","10","13","3","3","14","6","141","3.55","47","6.38","194","4.64","2.94","9","44","0.6667","68.42","42.11","58","54","51.79","- 0.41","21.95","0.8283","1998-03-26","21.47","21.76","SHE","6'00","R","2016","","","","pick224.com/images/39286_ryan-dasilva2019.png"
"WHL","Kobe Mohr","41693/kobe-mohr","F","2019","DY+2","66","0.2273","0.0606","0.2879","7","8","3","15","2","2","4","4","","","","","","","0.00","9","27","0.4091","78.95","47.37","31","44","41.33","- 12.18","16.10","1.1295","1999-05-30","20.29","20.58","KAM","5'10","L","2017","","","",""
"QMJHL","Marc-Andre LeCouffe","41801/marc-andre-lecouffe","F","2019","DY+2","66","0.2121","0.0758","0.2879","8","6","5","14","3","2","3","5","86","9.30","14","21.43","102","11.76","1.55","12","28","0.4242","73.68","57.89","29","71","29.00","3.41","15.74","1.1553","1999-06-15","20.25","20.54","BAT","6'03","L","2017","","","","pick224.com/images/41801_marc-andre-lecouffe2019.png"
"OHL","Ryan Stepien","45173/ryan-stepien","F","2019","DY-1","56","0.2321","0.0536","0.2857","6","7","6","13","2","1","0","3","82","7.32","7","28.57","89","8.99","1.59","8","22","0.3929","81.25","50.00","32","36","47.06","- 0.37","12.70","1.3503","2001-09-19","17.99","18.28","SAG/KIT","5'10","R","2020","","","","pick224.com/images/45173_ryan-stepien2019.png"
"WHL","Lukas Svejkovsky","45283/lukas-svejkovsky","F","2019","DY-1","67","0.2090","0.0746","0.2836","6","8","4","14","3","2","3","5","","","","","","","0.00","9","26","0.3881","73.68","47.37","22","18","55.00","- 5.18","11.93","1.4267","2001-11-23","17.81","18.11","VAN","5'09","R","2020","","","",""
"WHL","Dawson Holt","40988/dawson-holt","F","2019","DY+2","53","0.2075","0.0755","0.2830","5","6","4","11","1","3","0","4","","","","","","","0.00","6","19","0.3585","73.33","40.00","28","28","50.00","- 11.39","15.01","1.1313","1999-02-16","20.58","20.88","VAN","5'11","R","2017","","","",""
"OHL","Kyle McDonald","45411/kyle-mcdonald","F","2019","DY-1","39","0.2821","0.0000","0.2821","4","7","4","11","0","0","0","0","62","6.45","0","0.00","62","6.45","1.59","4","15","0.3846","100.00","36.36","22","19","53.66","13.09","12.26","1.3799","2002-02-05","17.61","17.91","WSR","6'04","R","2020","","","","pick224.com/images/45411_kyle-mcdonald2019.png"
